date,pm25,pm10,o3,no2,so2,co,Ville,Continent,AQI,Catégorie AQI
2023-01-10,52.0,62.0,13.0,28.0,1.0,5.0,Beijing,Asie,200,Nocif
2023-01-11,121.0,82.0,2.0,35.0,2.0,8.0,Beijing,Asie,200,Nocif
2023-01-12,159.0,117.0,2.0,32.0,2.0,8.0,Beijing,Asie,300,Très nocif
2023-01-13,170.0,68.0,25.0,16.0,1.4248120300751879,6.0,Beijing,Asie,300,Très nocif
2023-01-14,144.0,12.0,26.0,2.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-01-15,13.0,21.0,28.0,5.0,1.0,1.0,Beijing,Asie,100,Modéré
2023-01-16,23.0,41.0,21.0,13.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2023-01-17,61.0,81.0,27.0,5.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-01-18,74.0,67.0,20.0,15.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2023-01-19,89.0,72.0,24.0,15.0,1.0,3.0,Beijing,Asie,200,Nocif
2023-01-20,90.0,40.0,23.0,3.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-01-21,38.0,59.0,21.0,13.0,2.0,5.0,Beijing,Asie,200,Nocif
2023-01-22,112.0,82.0,26.0,12.0,2.0,3.0,Beijing,Asie,200,Nocif
2023-01-23,150.0,50.0,27.0,2.0,1.0,3.0,Beijing,Asie,200,Nocif
2023-01-24,76.0,39.0,25.0,2.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-01-25,32.0,48.0,16.0,13.0,1.0,4.0,Beijing,Asie,150,Modéré
2023-01-26,87.0,47.0,26.0,8.0,1.0,2.0,Beijing,Asie,200,Nocif
2023-01-27,70.0,21.0,25.0,3.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-01-28,29.0,62.0,24.0,6.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-01-29,58.0,68.0,30.0,7.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-01-30,72.0,69.0,18.0,25.0,2.0,6.0,Beijing,Asie,200,Nocif
2023-01-31,113.0,71.0,33.0,20.0,1.0,6.0,Beijing,Asie,200,Nocif
2023-02-01,109.0,32.0,28.0,4.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-02-02,34.0,22.0,18.0,9.0,1.0,2.0,Beijing,Asie,100,Modéré
2023-02-03,38.0,44.0,14.0,23.0,1.0,4.0,Beijing,Asie,150,Modéré
2023-02-04,84.0,54.0,23.0,21.0,1.0,6.0,Beijing,Asie,200,Nocif
2023-02-05,103.0,92.0,11.0,33.0,4.0,8.0,Beijing,Asie,200,Nocif
2023-02-06,168.0,104.0,28.0,26.0,5.0,10.0,Beijing,Asie,300,Très nocif
2023-02-07,180.0,55.0,27.0,22.0,3.0,7.0,Beijing,Asie,300,Très nocif
2023-02-08,109.0,30.0,27.0,14.0,1.0,2.0,Beijing,Asie,200,Nocif
2023-02-09,69.0,60.0,13.0,26.0,4.0,6.0,Beijing,Asie,200,Nocif
2023-02-10,133.0,80.0,17.0,20.0,1.0,7.0,Beijing,Asie,200,Nocif
2023-02-11,171.0,121.0,11.0,22.0,1.4248120300751879,9.0,Beijing,Asie,300,Très nocif
2023-02-12,201.0,70.0,17.0,14.0,1.4248120300751879,7.0,Beijing,Asie,300,Très nocif
2023-02-13,153.0,9.0,31.0,6.0,1.4248120300751879,1.0,Beijing,Asie,300,Très nocif
2023-02-14,22.0,15.0,24.0,11.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2023-02-15,31.0,47.0,23.0,16.0,2.0,3.0,Beijing,Asie,150,Modéré
2023-02-16,89.0,79.0,14.0,27.0,1.0,6.0,Beijing,Asie,200,Nocif
2023-02-17,153.0,116.0,11.0,37.0,2.0,10.0,Beijing,Asie,300,Très nocif
2023-02-18,194.0,103.0,31.0,25.0,1.0,9.0,Beijing,Asie,300,Très nocif
2023-02-19,177.0,32.0,31.0,7.0,1.4248120300751879,2.0,Beijing,Asie,300,Très nocif
2023-02-20,24.0,23.0,28.0,8.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2023-02-21,18.0,40.0,19.0,15.0,1.0,3.0,Beijing,Asie,150,Modéré
2023-02-22,67.0,77.0,15.0,28.0,2.0,6.0,Beijing,Asie,200,Nocif
2023-02-23,150.0,100.0,13.0,37.0,1.0,7.0,Beijing,Asie,200,Nocif
2023-02-24,173.0,37.0,29.0,17.0,1.4248120300751879,4.0,Beijing,Asie,300,Très nocif
2023-02-25,65.0,19.0,27.0,12.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-02-26,35.0,78.0,36.0,20.0,2.0,5.0,Beijing,Asie,200,Nocif
2023-02-27,133.0,120.0,37.0,32.0,2.0,8.0,Beijing,Asie,200,Nocif
2023-02-28,190.0,60.0,35.0,19.0,1.0,4.0,Beijing,Asie,300,Très nocif
2023-03-01,96.0,17.0,34.0,10.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-03-02,19.0,53.0,31.0,19.0,1.0,3.0,Beijing,Asie,150,Modéré
2023-03-03,69.0,69.0,31.0,24.0,1.0,4.0,Beijing,Asie,200,Nocif
2023-03-04,108.0,131.0,40.0,32.0,6.0,13.0,Beijing,Asie,200,Nocif
2023-03-05,191.0,135.0,39.0,25.0,2.0,12.0,Beijing,Asie,300,Très nocif
2023-03-06,211.0,123.0,49.0,23.0,1.0,9.0,Beijing,Asie,300,Très nocif
2023-03-07,204.0,157.0,60.0,33.0,4.0,14.0,Beijing,Asie,300,Très nocif
2023-03-08,237.0,101.0,47.0,21.0,1.0,7.0,Beijing,Asie,300,Très nocif
2023-03-09,153.0,78.0,25.0,29.0,1.0,4.0,Beijing,Asie,300,Très nocif
2023-03-10,117.0,324.0,30.0,24.0,1.0,5.0,Beijing,Asie,400,Très nocif
2023-03-11,168.0,147.0,32.0,6.0,1.4248120300751879,1.0,Beijing,Asie,300,Très nocif
2023-03-12,63.0,50.0,33.0,4.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-03-13,34.0,79.0,13.0,29.0,1.0,4.0,Beijing,Asie,200,Nocif
2023-03-14,104.0,132.0,34.0,19.0,2.0,5.0,Beijing,Asie,200,Nocif
2023-03-15,120.0,105.0,33.0,3.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-03-16,64.0,50.0,29.0,13.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-03-17,54.0,79.0,21.0,21.0,1.0,3.0,Beijing,Asie,200,Nocif
2023-03-18,120.0,32.0,37.0,14.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-03-19,61.0,78.0,37.0,20.0,1.0,4.0,Beijing,Asie,200,Nocif
2023-03-20,131.0,106.0,37.0,26.0,2.0,7.0,Beijing,Asie,200,Nocif
2023-03-21,182.0,102.0,47.0,23.0,1.4248120300751879,7.0,Beijing,Asie,300,Très nocif
2023-03-22,181.0,530.0,34.0,9.0,1.4248120300751879,3.0,Beijing,Asie,300,Très nocif
2023-03-23,243.0,106.0,34.0,4.0,1.4248120300751879,1.0,Beijing,Asie,300,Très nocif
2023-03-24,100.0,62.0,28.0,9.0,1.0,1.0,Beijing,Asie,200,Nocif
2023-03-25,65.0,61.0,36.0,16.0,1.0,2.0,Beijing,Asie,200,Nocif
2023-03-26,81.0,54.0,37.0,12.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2023-03-27,87.0,52.0,37.0,15.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2023-03-28,70.0,95.0,50.0,24.0,3.0,7.0,Beijing,Asie,200,Nocif
2023-03-29,150.0,122.0,71.0,28.0,2.0,6.0,Beijing,Asie,200,Nocif
2023-03-30,173.0,112.0,83.0,21.0,2.0,4.0,Beijing,Asie,300,Très nocif
2023-03-31,165.0,79.0,67.0,13.0,2.0,3.0,Beijing,Asie,300,Très nocif
2023-04-01,136.0,72.0,62.0,13.0,2.0,3.0,Beijing,Asie,200,Nocif
2022-10-02,140.0,18.0,29.0,7.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-10-03,49.0,11.0,19.0,6.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-10-04,30.0,8.0,24.0,4.0,1.0,1.0,Beijing,Asie,100,Modéré
2022-10-05,14.0,24.0,24.0,9.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-10-06,39.0,45.0,27.0,14.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-10-07,75.0,68.0,36.0,16.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-10-08,134.0,71.0,19.0,15.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-10-09,151.0,9.0,26.0,3.0,1.0,1.0,Beijing,Asie,300,Très nocif
2022-10-10,10.0,19.0,28.0,8.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2022-10-11,21.0,33.0,25.0,17.0,1.4248120300751879,4.0,Beijing,Asie,100,Modéré
2022-10-12,59.0,74.0,28.0,26.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-10-13,135.0,95.0,33.0,29.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-10-14,167.0,112.0,51.0,32.0,1.4248120300751879,8.0,Beijing,Asie,300,Très nocif
2022-10-15,180.0,117.0,67.0,27.0,1.4248120300751879,8.0,Beijing,Asie,300,Très nocif
2022-10-16,188.0,21.0,24.0,6.0,1.4248120300751879,2.0,Beijing,Asie,300,Très nocif
2022-10-17,32.0,22.0,21.0,7.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-10-18,17.0,30.0,24.0,14.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2022-10-19,43.0,68.0,26.0,22.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-10-20,113.0,95.0,22.0,30.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-10-21,165.0,107.0,49.0,29.0,1.0,7.0,Beijing,Asie,300,Très nocif
2022-10-22,177.0,38.0,27.0,12.0,1.4248120300751879,2.0,Beijing,Asie,300,Très nocif
2022-10-23,53.0,27.0,26.0,15.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-10-24,41.0,63.0,28.0,22.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-10-25,99.0,107.0,36.0,30.0,2.0,8.0,Beijing,Asie,200,Nocif
2022-10-26,174.0,106.0,27.0,28.0,1.0,6.0,Beijing,Asie,300,Très nocif
2022-10-27,167.0,20.0,15.0,10.0,1.0,1.0,Beijing,Asie,300,Très nocif
2022-10-28,29.0,54.0,10.0,19.0,1.0,4.0,Beijing,Asie,150,Modéré
2022-10-29,69.0,65.0,19.0,17.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-10-30,108.0,77.0,21.0,17.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-10-31,158.0,33.0,23.0,10.0,1.4248120300751879,3.0,Beijing,Asie,300,Très nocif
2022-11-01,65.0,28.0,19.0,15.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-11-02,42.0,61.0,21.0,20.0,1.0,4.0,Beijing,Asie,200,Nocif
2022-11-03,104.0,46.0,22.0,11.0,1.0,4.0,Beijing,Asie,200,Nocif
2022-11-04,81.0,31.0,25.0,7.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-11-05,45.0,54.0,18.0,19.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-11-06,104.0,99.0,10.0,31.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-11-07,170.0,40.0,26.0,18.0,1.4248120300751879,4.0,Beijing,Asie,300,Très nocif
2022-11-08,67.0,64.0,21.0,25.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-11-09,120.0,89.0,14.0,32.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-11-10,169.0,82.0,36.0,15.0,1.4248120300751879,7.0,Beijing,Asie,300,Très nocif
2022-11-11,176.0,76.0,8.0,17.0,1.4248120300751879,15.0,Beijing,Asie,300,Très nocif
2022-11-12,161.0,4.0,23.0,5.0,1.4248120300751879,5.0,Beijing,Asie,300,Très nocif
2022-11-13,16.0,14.0,19.0,6.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-11-14,31.0,53.0,6.0,22.0,1.4248120300751879,5.0,Beijing,Asie,150,Modéré
2022-11-15,104.0,41.0,24.0,20.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-11-16,75.0,49.0,14.0,25.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-11-17,71.0,80.0,11.0,28.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-11-18,145.0,95.0,9.0,30.0,1.0,10.0,Beijing,Asie,200,Nocif
2022-11-19,174.0,101.0,21.0,21.0,1.0,8.0,Beijing,Asie,300,Très nocif
2022-11-20,180.0,137.0,3.0,26.0,1.4248120300751879,12.0,Beijing,Asie,300,Très nocif
2022-11-21,219.0,52.0,21.0,14.0,1.0,4.0,Beijing,Asie,300,Très nocif
2022-11-22,106.0,58.0,18.0,20.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-11-23,118.0,77.0,15.0,28.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-11-24,159.0,117.0,6.0,36.0,1.4248120300751879,9.0,Beijing,Asie,300,Très nocif
2022-11-25,193.0,73.0,26.0,18.0,1.4248120300751879,7.0,Beijing,Asie,300,Très nocif
2022-11-26,102.0,23.0,22.0,5.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-11-27,25.0,38.0,17.0,14.0,2.0,6.0,Beijing,Asie,150,Modéré
2022-11-28,68.0,78.0,22.0,11.0,2.0,4.0,Beijing,Asie,200,Nocif
2022-11-29,95.0,47.0,20.0,1.0,2.0,2.0,Beijing,Asie,200,Nocif
2022-11-30,40.0,29.0,21.0,3.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-12-01,39.0,31.0,19.0,6.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-12-02,41.0,61.0,5.0,24.0,3.0,5.0,Beijing,Asie,200,Nocif
2022-12-03,119.0,29.0,25.0,11.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-12-04,49.0,29.0,17.0,12.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-12-05,48.0,43.0,21.0,19.0,1.0,3.0,Beijing,Asie,150,Modéré
2022-12-06,76.0,55.0,19.0,26.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-12-07,106.0,42.0,14.0,25.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-12-08,82.0,36.0,23.0,20.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-12-09,67.0,63.0,14.0,29.0,2.0,5.0,Beijing,Asie,200,Nocif
2022-12-10,120.0,19.0,25.0,6.0,1.0,1.0,Beijing,Asie,200,Nocif
2022-12-11,34.0,20.0,23.0,10.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-12-12,36.0,569.0,25.0,9.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-12-13,229.0,91.0,24.0,1.0,1.4248120300751879,1.0,Beijing,Asie,300,Très nocif
2022-12-14,74.0,50.0,17.0,13.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-12-15,64.0,38.0,21.0,10.0,1.0,2.0,Beijing,Asie,200,Nocif
2022-12-16,50.0,22.0,25.0,4.0,1.0,1.0,Beijing,Asie,150,Modéré
2022-12-17,29.0,31.0,23.0,2.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-12-18,28.0,36.0,16.0,15.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-12-19,48.0,45.0,17.0,21.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-12-20,70.0,59.0,26.0,28.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-12-21,102.0,29.0,22.0,6.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2022-12-22,40.0,17.0,23.0,3.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-12-23,21.0,17.0,25.0,8.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-12-24,31.0,24.0,24.0,11.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2022-12-25,48.0,33.0,17.0,19.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-12-26,67.0,46.0,21.0,16.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-12-27,71.0,32.0,23.0,9.0,1.0,2.0,Beijing,Asie,200,Nocif
2022-12-28,46.0,36.0,17.0,13.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-12-29,61.0,21.0,24.0,10.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-12-30,41.0,39.0,13.0,25.0,1.4248120300751879,4.0,Beijing,Asie,150,Modéré
2022-12-31,70.0,52.0,17.0,21.0,1.0,4.0,Beijing,Asie,200,Nocif
2023-01-01,77.0,34.0,19.0,16.0,1.0,3.0,Beijing,Asie,200,Nocif
2023-01-02,62.0,16.0,21.0,8.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-07-02,55.0,49.0,87.0,8.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-07-03,109.0,29.0,50.0,5.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-07-04,67.0,28.0,49.0,9.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-07-05,65.0,49.0,60.0,9.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-07-06,110.0,13.0,51.0,7.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-07,30.0,25.0,85.0,13.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-08,47.0,37.0,71.0,14.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-09,59.0,29.0,38.0,19.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-07-10,37.0,18.0,47.0,7.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-07-11,29.0,38.0,53.0,13.0,1.4248120300751879,5.0,Beijing,Asie,150,Modéré
2022-07-12,59.0,23.0,42.0,7.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-13,46.0,23.0,63.0,11.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-07-14,42.0,20.0,66.0,11.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-15,31.0,30.0,64.0,17.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-16,34.0,55.0,120.0,15.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-07-17,74.0,33.0,46.0,12.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-18,48.0,25.0,58.0,8.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-19,34.0,41.0,95.0,14.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-20,46.0,46.0,74.0,10.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-21,75.0,39.0,111.0,10.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-22,59.0,54.0,85.0,15.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-23,70.0,18.0,66.0,7.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-07-24,32.0,44.0,106.0,11.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-07-25,67.0,43.0,90.0,9.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-07-26,60.0,38.0,76.0,7.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-07-27,74.0,29.0,40.0,6.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-07-28,49.0,7.0,46.0,5.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-07-29,17.0,26.0,79.0,10.0,1.0,3.0,Beijing,Asie,200,Nocif
2022-07-30,50.0,45.0,76.0,8.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-07-31,82.0,38.0,74.0,10.0,1.0,3.0,Beijing,Asie,200,Nocif
2022-08-01,68.0,55.0,92.0,10.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-02,89.0,54.0,74.0,12.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-03,103.0,49.0,73.0,8.0,9.0,3.0,Beijing,Asie,200,Nocif
2022-08-04,91.0,51.0,73.0,7.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-05,94.0,25.0,93.0,7.0,1.0,3.0,Beijing,Asie,200,Nocif
2022-08-06,56.0,40.0,49.0,14.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-08-07,67.0,38.0,67.0,9.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-08-08,81.0,13.0,26.0,8.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-08-09,33.0,14.0,30.0,7.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2022-08-10,28.0,23.0,57.0,9.0,1.0,3.0,Beijing,Asie,200,Nocif
2022-08-11,42.0,40.0,64.0,8.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-12,57.0,50.0,77.0,7.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-08-13,85.0,58.0,76.0,10.0,1.4248120300751879,7.0,Beijing,Asie,200,Nocif
2022-08-14,118.0,43.0,28.0,8.0,1.4248120300751879,9.0,Beijing,Asie,200,Nocif
2022-08-15,75.0,17.0,32.0,10.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-08-16,35.0,12.0,52.0,10.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-08-17,24.0,45.0,60.0,8.0,1.0,3.0,Beijing,Asie,200,Nocif
2022-08-18,65.0,43.0,41.0,9.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-08-19,71.0,17.0,31.0,8.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-20,38.0,22.0,52.0,12.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-08-21,43.0,44.0,70.0,8.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-08-22,67.0,17.0,48.0,6.0,1.0,2.0,Beijing,Asie,200,Nocif
2022-08-23,38.0,8.0,20.0,8.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-08-24,19.0,22.0,43.0,7.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-08-25,32.0,25.0,29.0,8.0,1.0,2.0,Beijing,Asie,100,Modéré
2022-08-26,36.0,20.0,21.0,9.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-08-27,23.0,16.0,27.0,8.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-08-28,18.0,42.0,25.0,16.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-08-29,55.0,29.0,30.0,5.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-08-30,59.0,36.0,61.0,9.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-08-31,86.0,11.0,32.0,11.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2022-09-01,26.0,26.0,45.0,9.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-09-02,30.0,39.0,51.0,13.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-09-03,54.0,54.0,60.0,18.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-09-04,87.0,48.0,63.0,12.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-09-05,114.0,13.0,33.0,9.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2022-09-06,18.0,26.0,29.0,15.0,1.4248120300751879,2.0,Beijing,Asie,100,Modéré
2022-09-07,32.0,33.0,51.0,14.0,1.4248120300751879,3.0,Beijing,Asie,150,Modéré
2022-09-08,45.0,53.0,97.0,18.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-09-09,70.0,69.0,124.0,20.0,1.4248120300751879,7.0,Beijing,Asie,200,Nocif
2022-09-10,115.0,68.0,118.0,19.0,1.4248120300751879,8.0,Beijing,Asie,200,Nocif
2022-09-11,131.0,46.0,79.0,9.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-09-12,84.0,64.0,98.0,11.0,1.4248120300751879,6.0,Beijing,Asie,200,Nocif
2022-09-13,128.0,69.0,83.0,17.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-09-14,140.0,44.0,56.0,10.0,1.4248120300751879,5.0,Beijing,Asie,200,Nocif
2022-09-15,91.0,42.0,66.0,9.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-09-16,67.0,47.0,79.0,14.0,1.4248120300751879,4.0,Beijing,Asie,200,Nocif
2022-09-17,78.0,69.0,95.0,17.0,1.0,6.0,Beijing,Asie,200,Nocif
2022-09-18,109.0,30.0,36.0,12.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-09-19,44.0,25.0,31.0,12.0,1.4248120300751879,1.0,Beijing,Asie,150,Modéré
2022-09-20,28.0,24.0,32.0,7.0,1.4248120300751879,1.0,Beijing,Asie,100,Modéré
2022-09-21,28.0,51.0,54.0,15.0,1.0,3.0,Beijing,Asie,150,Modéré
2022-09-22,66.0,47.0,31.0,8.0,1.4248120300751879,3.0,Beijing,Asie,200,Nocif
2022-09-23,59.0,24.0,28.0,4.0,1.4248120300751879,1.0,Beijing,Asie,200,Nocif
2022-09-24,18.0,42.0,43.0,14.0,1.0,2.0,Beijing,Asie,150,Modéré
2022-09-25,57.0,83.0,76.0,21.0,2.0,5.0,Beijing,Asie,200,Nocif
2022-09-26,129.0,90.0,101.0,31.0,2.0,8.0,Beijing,Asie,200,Nocif
2022-09-27,148.0,90.0,101.0,31.0,1.0,7.0,Beijing,Asie,200,Nocif
2022-09-28,141.0,91.0,98.0,28.0,1.0,8.0,Beijing,Asie,200,Nocif
2022-09-29,137.0,97.0,111.0,28.0,1.0,9.0,Beijing,Asie,200,Nocif
2022-09-30,158.0,102.0,104.0,31.0,1.0,9.0,Beijing,Asie,300,Très nocif
2022-10-01,160.0,78.0,50.0,19.0,1.4248120300751879,6.0,Beijing,Asie,300,Très nocif
2022-04-02,40.0,29.0,36.0,10.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-04-03,52.0,52.0,49.0,11.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
2022-04-04,74.0,82.0,74.0,10.0,1.0,5.0,Beijing,Asie,200,Nocif
2022-04-05,152.0,73.0,40.0,12.0,1.4248120300751879,3.0,Beijing,Asie,300,Très nocif
2022-04-06,112.0,52.0,31.0,6.0,1.0,2.0,Beijing,Asie,200,Nocif
2022-04-07,44.0,60.0,31.0,15.0,1.0,2.0,Beijing,Asie,200,Nocif
2022-04-08,72.0,100.0,84.0,16.0,3.0,9.0,Beijing,Asie,200,Nocif
2022-04-09,163.0,106.0,65.0,17.0,1.0,8.0,Beijing,Asie,300,Très nocif
2022-04-10,163.0,113.0,95.0,15.0,2.0,10.0,Beijing,Asie,300,Très nocif
2022-04-11,176.0,115.0,37.0,19.0,1.4248120300751879,8.0,Beijing,Asie,300,Très nocif
2022-04-12,145.0,69.0,43.0,5.0,1.4248120300751879,2.0,Beijing,Asie,200,Nocif
2022-04-13,53.0,50.0,48.0,7.0,1.4248120300751879,2.0,Beijing,Asie,150,Modéré
